38,52,3.7818606231342167
8,194,3.455432356911989
38,194,3.455432356911989
104,126,3.217939881888353
137,138,2.7692367997903187
38,137,2.7692357049418685
28,137,2.7692357049418685
55,157,2.6161295077322233
53,142,2.5492954047326593
202,210,2.472395412269134
29,77,1.76525655239406
29,38,1.76525655239406
7,29,1.7652536831949104
4,29,1.7652536831949104
15,104,1.227237152132981
95,101,0.8965061175866516
42,198,0.8670996228711365
14,47,0.7011536039754055
193,206,0.6781052381664071
16,206,0.6781052381664071
15,206,0.6781052381664071
55,206,0.6781049700699883
87,135,0.660463804029336
78,87,0.6604635429076535
60,87,0.6604635429076535
38,87,0.6604635429076535
80,87,0.6604635429076535
42,87,0.6604624694084882
4,87,0.6604624694084882
126,137,0.1613601652522312
